dp_id	english	marathi	devhali_bhili	src_datapoint_id
7afc713a7edd4adea7bf473a3aef63df	plant breeder	वनस्पती पैदासकार	वनस्पती पैदास केनारी	1d3fe06d26bb48fd83134624b2e99f50
bd088884e807403cab5475544a0ea7a3	pest management strategies	कीड व्यवस्थापन धोरणे	किड व्यवस्थापन धोरणे	3d40ced258e749f79c3fdc39f2fc302e
01d46f91ad8b4230820ffb78b37cc341	phenotyping	वैशिष्ट्य मूल्यांकन	फिनोटाइपिंग	6362fb5c01db4b6bbbd131b69119fa97
5c02896f50134e2fa2ea0a0698db6b88	phototropism	प्रकाशदिशानुकरण	प्रकाशानुवर्तन	71e0951811d644e3a65a3b7228aa7b72
525d3ea83c3b4f9fb8b572425f9d8659	phytosanitary measures	फायटोसॅनिटरी उपाय (वनस्पती आरोग्य उपाय)	वनस्पती आरोग्य उपाय	4e7b8c28044f498c99711cac367eff50
8b6236b620b9436ab3af6d6b4f56a565	photoperiodism	प्रकाशअवधी प्रतिसाद	प्रकाशकालवाद	92147a3ea8f9495f90dd2773ff8674af
15a9a837fb10446d86ed0ef22c4a6595	molybdenum	मॉलिब्डेनम	मॉलिब्डेनम	b35a1b5929ee4d9395cc0f60d5f7f5b1
22dffc87b8154a59b8966e1bcfd39dab	pest forecasting model	कीटक भाकित मॉडेल	किड अंदाज मॉडेल	b47dbedb69b34dcabede9d5b541c9945
21a9a093e8cb472f8b346499134d5f3d	plant anatomy	वनस्पती शरीरशास्त्र	वनस्पती शरीरशास्त्र	09dd72650aea4992b785d39890c1bc66
2764eb20b0b5432aa3505fdfd7cf22eb	phosphorus solubilization	स्फुरद विद्राव्यता	स्फुरद विद्राव्यता	dd860d88edd641dfa22816dd60b1492f
b9a6d70e11684d92827072d3266e0980	moisture holding capacity	ओलावा धारण क्षमता	ओलावो थोवनु क्षमता	c53f47eb7e7d4fedb9cc34fa12714b37
c3f4332a3bd441c0b09468f5d8b3397b	photoperiod insensitivity	प्रकाशकाल संवेदनशून्यता	प्रकाश कालावधी संवेदनशीलता	eb51175100464e25936bda9affc6a0aa
f8e5e131f81844c392b78aad03532c28	pgr (plant genetic resource)	वनस्पती जनुक संसाधन	पी. जी. आर.	716d6f94b6a54e57bf95c7782089802a
3ce403d2d59e4beb9794988fc528daf0	phosphorus cycle	फॉस्फरस चक्र	स्फुरद चक्र	652881b5c8214939a53a3751c1012140
69ccb9a47ea5452e866b5227adfc4430	phosphorus fixation	स्फुरद स्थिरीकरण	स्फुरद स्थिर केनू	5b3c11e74b474aa38efb7124a5ce0fd9
9dff591d560b4a6db93e9964cc67675b	phytohormones	वनस्पती संप्रेरक	फायटोहोर्मोन	7a8dd60b5c9b4d16ae339e90522dae68
395ed86c580a47058f4e82e9c4ed6735	photosynthetically active radiation	प्रकाशसंश्लेषणीय सक्रीय किरण	प्रकाश संश्लेषण सक्रिय किरणोत्सर्ग	acd77167b39240dd9c068bb2093f3619
502575274a514b9fbf43126612c7f579	mulch retention	आच्छादन धारण	आच्छादन टिकवूनु	6bc20d4c98de463a8445587ce9060452
3d5c6fe203ef491294eadea947b54a93	plant back interval	रोपे आणि रोपांच्या लागवडी दरम्यानचा कालावधी	लागवडी फाची अंतर	713986f7123f4fa2b7e24f308d22a59c
19273ad9c2cc420585a8ad27ff40727f	monsoon variability	मान्सूनची परिवर्तनशीलता	पावसानूम बदल	4b1ac9ec691d4e6caf64e70d6e47a3f0
3ad08f218f724342ae70619405876742	mulch mat	आच्छादन चटई	आच्छादन चटई	a3c5f3a0e9d5493a93b5ee52fcdcf25c
44aa19ee18f74987a507fc61771aeed9	pineapple heart rot	अननसाचा देठ कुजवा	अननसांहां कांद कुज	061cd648a73c4a4a93d9e55e04a212a3
ce274c4f7b0c4d58a8ce616af4fd6471	plant canopy management	झाडाच्या छत्ररचनेचे व्यवस्थापन	वनस्पती आच्छादन व्यवस्थापन	a4bc3bf2ccd64c5584c929002ac2b939
6e52695c526c4f6c8f165db28b4ffb6d	pipali; long pepper	पिंपळी	पिपली	112a377f989143dabea49667025b8cb3
7483a4268b15400daae7a3fe7147084a	moisture deficit index	ओलावा तूट निर्देशांक	आर्द्रता कम वेनू निर्देशांक	b913f75a05bd448d86966c8f70eec31b
0e65856f303e4cb19e64d78e55648c94	persimmon	पर्सिमॉन	सिताफल	0f59e289d1334c41aea9d782d6373a1f
51ecea610b3044728cec171257bf803a	pit method	सिचंन	खाड्डो पद्धत	a87f36a3723f4fa3b29c807f98d6cb66
cef5d9ef7a394cfa88a274b47747faec	pickling	लोणचे मुरवणे	आंबो	9eca3c45dd0144e183cf4efebde90d42
94295c41e86b4518b9032575e8182f62	plant canopy	वनस्पती छत	वनस्पती आच्छादन	7465c34e25ec41c98edbee6b0a83f5af
eefc506348de4ba087a8d880a8e74a7d	pest resurgence	कीटकांचा पुनरुत्थान	किडींहा पुनरुत्थान	bfe3eac7e75c4648acd3e028b6ed1c5a
2e54071255e54eb1bc11767ced7c87b5	plant density	वनस्पती घनता	वनस्पती घनता	81e9019cb67540abb25a44fa6c611e9a
a643444904aa4e3cae1474282922d217	mulch degradation	आच्छादनाचे विघटन	आच्छादन अपघटन	3de47591b02541289c82845b52b35009
25335ed739b64110bdf964439a0dfc7d	pheromone confusion method	कामगंध गोंधळ सापळा पध्दत	गंध भ्रम पद्धत	439fba14640e48b7b04f7e6b0b692f26
328c068d53374031a27873e19cd841e6	molecular breeding	आण्विक प्रजनन	आण्विक प्रजनन	5f1f7418e4b246f7857c59d332ef553c
a9fba0bcbd4f4747946f905c7ed4abcd	peruvian lily	पेरूवियन लिली	पेरूवियन लिली	3799ca8347404f049c875b954325aefd
21d1a1c5cf8042f0b1f041ec7ed85a63	physiological disorder	शारीरिक दोष	शारीरिक विकार	49dd1db0e2e14218946352506f9b9183
d00d2b8775494bc9a61241e372bfd70f	mosaic virus (bhendi)	मोझॅक विषाणू (भेंडी)	मोझॅक विषाणू (भेंडी)	b321600b26054b84b9f211352d6841fd
6d98ce178d84489aac31ae6a028fb230	permeable pavement	सछिद्र फुटपाथ	पांय मुरणारी फुटपाथ	28201acb6e924197a944d2b28360091b
d2ff83bf91b1428597ab7675b64a0de6	moisture stress	आर्द्रता ताण	ओलावो ताण	646b9e4864e9409ca2ac5f51a91222f2
c4f00c7ddf0c43f0a38003adb0cdb1cd	millet	भरडधान्य	बाजरो	d20dc9b2682e4cb5bc594d75e5aa3131
22181ddeb3f1466f9632b535e7d9b496	mobile pest diagnostic tool	मोबाइलआधारित कीटक निदान साधन	मोबाइल किड निदान साधन	d1339ffbd6894381995daade7f9921c4
613168c3881047a69845c5652c2349d7	phosphorus fertilization	फॉस्फरस खतीकरण	स्फुरद खत	0ad37000d1c34ffcabb8459afded70d0
833b6827eb9e43208d3e925305eab7c0	phenology	ऋतुजैविकी	फिनोलॉजी	11957a3d4c2d44139c1638f3f700c9b1
70ccc55ef772444fab64bbaf62411e86	mulch farming	मल्च शेती (आच्छादन शेती)	आच्छादन खेती	f2a3dad3f62b4779a868af7c41b4e376
9313fb34d2ff4e2ca21c58edf72d8e6c	mulch film	मल्च फिल्म (प्लास्टिक आच्छादन)	आच्छादन फिल्म	8601ff8deb814e40ac3fa34bbc09e726
b38c1de79e614d33ad89065f76783669	pimparani	पिंपर्णी	पिंपरणी	3aa243b4b9524d598c7f1f8bbb74fcd2
5d532836707345478679e61e8e8f5cb7	misting unit	फवारा युनिट	फवारणी यंत्र	ec9eea97be0a46978c0dc6b4f30a18b7
e21d7e3be22c447c8f37587bb20f6c3e	phloem transport	फ्लोएम वाहतूक	फ्लोएम वहन	addc1028ad4745e69bafc6d35cf810b9
1de5abe2f8a94e4fa92535bdd1118d0b	plant architecture	वनस्पती रचना	वनस्पती रचना	e27e94bca21d44ff94c0471a25525dc4
1f3894c717c145eab7128b0e189f913a	phyllochron	पर्णकाल	फायलोक्रोन	73421b65464142b4992ed46b34d90470
b72c08d3ae384338bad2d907f165cdf3	mist chamber	धुक्याचे कक्ष	धुक्या खोली	83c3b0126900406e90574b9c0f1287d0
aac6751239b7427180b5deeae6ab5296	pest scouting protocol	कीटक निरीक्षण प्रोटोकॉल	किडहा शोधनू पध्दत	fe1209bab6c74aceaf594465f1643ba7
841bb3f157f14c6ea3c22580806a7457	plant canopy sensor	वनस्पती छत्र संवेदक	वनस्पती आच्छादन संवेदक	a67896cc6ba54594a732b25164c34f73
6aeba9665f4e47828e026cd9119b55e1	mobile irrigation units	मोबाईल सिंचन युनिट	फिरता सिंचन यंत्र	5b4313e34e9e4dbd8868adae1acb69a7
3544495656ca472386ae75114f3e260e	molecular farming	आण्विक शेती	आण्विक खेती	7293f020c2c04e2bb0d57345631a074d
cb456e26f2b34020bcef96ad7aa3a3ff	pgs	पार्टिसिपेटरी गॅरंटी सिस्टिम	पी.जी.एस.	1fd20a03eee9473e8631cc347b5da2fd
60f1d111803b48268bda6104afc8552a	plant breeding techniques	वनस्पती प्रजनन तंत्रज्ञान	वनस्पती पैदास तंत्र	f6bcd8b17626478796bada1f8780d8e1
08e4355431f34d8f9f782cb569996ed5	mite infestation	कोळी प्रादुर्भाव	मावा प्रादुर्भाव	a899ebd6de2d4f4c9f274574eabf922c
89fd05428fd4483ca7f10e0eada76658	mobile-based yield estimator	मोबाइल आधारित उत्पादन अंदाज	मोबाईल आधारित उत्पन्न अंदाज	ca48013a033341fbbe7f74107038ed9e
b56bc32a8b754edfa79749bb27a3e8e3	pinenut	चीरौंजी/चीलगोजा	पाइननट	729a1bd9eb6c4d31831c511ca3e7d4ec
dcd76e2f13da4993ac7c88a0f0ef4724	phytotoxicity	वनस्पतींसाठी विषारी प्रभाव	वनस्पती विषारीपणा	37293d2f3b5c42baa31ad94fe02f2365
7852dd18d9e24c3db99396ef4a259cc0	pest resurgence	कीटकांचे पुनरुत्थान	किडींहा पुनरुत्थान	5ad36caa78b8406c90daf33ff5c964d8
d9e5f60e050a41e89a38bcfec81efa5e	plant acclimatization	वनस्पती अनुकूलन	वनस्पती अनुकूलन	487dc8b6421a40939f687669c32a9717
d292d38fe0b64866bf502ae7c05f1d28	mulch tillage	पालापाचोळा मशागत	आच्छादन मशागत	88cc14526d3f4d4c8865251e7f55ea0b
33652b6900eb4701ad3f2ca35a7193c4	pesticide drift	कीटकनाशकांचा फैलाव	किटकनाशक विसरण	7990326316874116ab49c4d59bb7a1ba
15c14db3a9ed4cd584c2880c3e6fecad	perlite	परलाइट	पर्लाइट	bbac4ec9bbce43f085f14fc7d177bef0
db8b7d6b7ee24cba8e79f340a42e6f35	mosaic virus	मोझॅक विषाणू	मोझॅक विषाणू	cfcaae92c2b3458390beec8ed60dfa2e
1a61dfb4c34a4b9c80fcebfbfb6dbf5a	pest resistance breeding	कीटक प्रतिकार प्रजनन	किड प्रतिकार प्रजनन	ac5fee0959d348b78adb58eaa9f9f396
c97da5e78af94722baa661d21f0c4f88	monitoring protocol	निरीक्षण प्रोटोकॉल	निरीक्षण प्रोटोकॉल	0eac979e7332476ea9fb55df7b20e001
28d28fe67cfc41b18ef0fe68aeed38a3	pesticide resistance	कीटकनाशक प्रतिकार	किटकनाशक प्रतिकार	a97a75daeaaf4486b5d6c9424a222842
e401d505ef2f4d08b294a8bc97f671f7	mint rust	पुदिन्यावरील तांबेरा	पुदीनावेने तांबेरा	0b896b61042d4079b59964383af47f33
1ced808810144120b4ea817a91d72d41	mulch degradation rate	आच्छादन विघटन दर	आच्छादन विघटन दर	623c6d9959b8441d80ac25ae424b047d
dd9e06b9a6614c1ea803b244444153db	mobile-based advisory service	मोबाइल आधारित सल्ला सेवा	मोबाईल आधारित सल्लागार सेवा	6cb05fc778b44edcac87c750c635705f
a27221fde3e34eca89677aa6ea50fd71	mobile soil lab	मोबाईल आधारित माती प्रयोगशाळा	फिरती माती प्रयोगशाळा	5ce1a4e2472e47c286c5320f9eae92f0
a72ded331ac54b51963469d7ebf9b9da	pest-resistant gene	कीटक-प्रतिरोधक जनुक	किड प्रतिरोधी जनुक	4c89f8e70aff4329bb657fb693f3d25c
67075fe8b2014e03b63112b769bf24bc	plant density index	वनस्पती घनता निर्देशांक	वनस्पती घनता निर्देशांक	c5aaa8cd311f444f8dffa1da8ef9cacf
dba626b6971d4be6bb8a25f17f3107c7	pest population threshold	कीटक लोकसंख्या उंबरठा	किडीही संख्या उचे जाहे	4c8cf298c7204290ac94e89e17ffd75a
6c041027e2d64a64a7b5efab587439df	pest-resistant crops	कीटक सहनशील पिके	किड प्रतिरोधी पिके	470568c4e1dc45009e51bc1398401362
0153aa0e5d7349d291f22067d31b7ad7	mobile irrigation unit	फिरते सिंचन एकक	फिरती सिंचन यंत्र	fac3c839dcad42d5a17c18dc544db6d3
5ace7a7989b845f1ba5184f855b0a6bc	mulch application	आच्छादीत करणे	आच्छादन वापर	17a2fb46342c46f084c44ef8d0c8b5a1
b01e00d123464d46926364068f6a04f6	pest forecasting models	कीटक पूर्वानुमान प्रतिमान	किड अंदाज मॉडेल	a9502beb47724ba5b9e6d540e7ae2dec
ee16a790e5a740238c684a5556e86568	mulch degradation	आच्छादन विघटन	आच्छादन अपघटन	534227aac9e74dfda71824402ff13409
6cceef7d0c584d1abcda8e0b438f627e	mulching for weed control	तण नियंत्रणासाठी आच्छादनाचा वापर	खोड नियंत्रण केरा खातोर आच्छादन	aa441789c6b5492abe2c0feca151865d
f22ebde956044f33904629cacacfa821	modified atmosphere packaging	बदललेल्या वातावरणातील वेष्टन	सुधारीत वातावरण पॅकेजिंग	dbddbee7b83349f681f221853ff19719
17ce73384cf246c0a1d3fc616db7661f	phosphorus deficiency	फॉस्फोरसची कमतरता	स्फुरद कमी	0465d89193b44a7b9a765feae27287c4
ff67079b0dde4c9fa94bca503e838af0	photosynthesis rate	प्रकाशसंश्लेषण दर	प्रकाश संश्लेषण दर	37962461c5a74b709682530368fd3283
0b156f57348a4aaba770c3e6182a001a	agrochemical regulation	कृषी रासायनिक नियमन	कृषि रासायनिक नियमन	d5ff6f173c9e4ab2bf079d035a1d6a91
ec60e88abd79487db2209d3973caa18c	alternative energy in farming	शेतीत वैकल्पिक ऊर्जा	खेतीम पर्यायी ऊर्जा	073e5218ef77443bb5f0906c6c12cc4a
30ed5fe2877b4cb4b9e45151c9748e82	crop zoning	पीक विभागीकरण	पिकांहा विभागणी	98727c0288734300945817cb41efbc76
5fb2a96cde944e88911239688dbd7f37	crop stress monitoring	पीक ताण निरीक्षण	पिकांहां ताण निरीक्षण	848c58177e11496fbe81e885dc9de441
1216ffd059bc405c8ba457b2e5aa269d	allelopathy	प्रतिस्पर्ध वनस्पती प्रभाव	अलेलोपथी	e348b3500c634f428f556903e85dfcf1
b2fec929884a46c2b9398aa96c8298a2	agroecological farming	कृषी पर्यावरणशास्त्र शेती	कृषी पर्यावरण खेती	700319fffc1545ba8cf132804217400b
9783d04400e64fe68f8927afce690ef4	air pruning	हवेतील छाटणी	हवामने छाटणी	a0fa714ea3d24ea8b16414451d2a2363
62a7db786b624e0488153e10e1c25420	agromet advisory	कृषी हवामान सल्ला	कृषि हवामान सल्ला	6c5f95478e994c03a597526d9ccef7bb
7cc2a1eda75046f08c0cfff091d65c02	alternate cropping sequence	पर्यायी पीक क्रम	बदलूनु पिकू क्रम	4833d1405c5c4a6b8b22e6b630f74124
8a1b9c2f5bb34b168bcf7259d62cf4e8	agroclimatic zone classification	कृषीहवामान विभाग वर्गीकरण	कृषि हवामान विभाग	88de1e4d411142db94dd675d7443b9fc
2e93d96943174e54bc64bf654d688cb5	agronomy research	कृषिविज्ञान संशोधन	कृषि विज्ञान संशोधन	78e05d1da5524a2f924922644bd55ce0
d03b06fc05ff4f53a5bafbccc607c289	allelopathic weed suppression	प्रतिस्पर्धी तण नियंत्रण	अलेलोपॅथिक खोड नियंत्रण	d4ad08f8395a4db38cacf3a6350a1156
17547ea2d03e47628dbbd4c606cd0df6	agrochemical-free farming	रसायनमुक्त शेती	रासायनिक खेती विरहीत खेती	3504f4704aeb4c878c9f035ecb6ca6f0
0098b47334c1479da505e48d71ac1435	agrochemical usage	कृषी रसायनांचा वापर	कृषी रसायन वापर	c4370263d6c34040a3be510ce340f4c0
74767e488d6e4856bbd9bb872aa1d210	agroecological transition	कृषीपारिस्थितिक संक्रमण	कृषी पर्यावरणीय बदल	10bf5ceaa92a44d1956e7f1a71ff5702
25a49daf7bcb4a2990e126e806afde17	field sensor	क्षेत्र संवेदक	खेती संवेदक	1b0f1629f24c4d54be9d217fb864d59a
316ff86ef0264e9b978c88e84dd368db	agroforestry systems	कृषी वनिकी प्रणाली	कृषी वानिकी प्रणाली	ce83341296ff440682f9036d73e74dcd
b58b70b742294a81a248acca6d059263	crop wild relative	पीकाचे वन्य नातेवाईक	पिकू जंगली नातेदार	85338e0f56f7452fb087528c80119881
80a462a9310b4f0d8fc2e5522282b025	crop weather modelling	पीक हवामान मॉडेलिंग	पिकांहा हवामान मॉडेलिंग	2ae1f1612adc4d7e923dd7c7f0ebcac6
e7bcb922b1fc4de88f4ab343224c3667	agroecological zones	कृषी-पर्यावरण विभाग	कृषि पर्यावरणीय क्षेत्र	0a8bb2a05f1d4e84b3a178ac61ec7969
fe347c65e7ae48769580478ed471aa64	alternate wetting and drying	आळीपाळीने ओले करणे आणि वाळवणे	उलटीपालटीन पिजवूनू आने हुकवुनु	3317829c4f4442ad89e65d4fe0331f73
f698b9c3e657456a809d2643435a8ef2	crop-specific pest control	पीक-विशिष्ट कीटक नियंत्रण	पिक विशिष्ट किड नियंत्रण	a8019664e70d48d58d8c9e8466f57148
a381db5d77424c76ac0d346e85f630e3	alambi or root rot	अळंबी किंवा मूळ कुजणे	आलम्बी नायता मुळकुज	382bec59071b49c2bd18283b7755c4d6
100a89b37449449c847be6ae9ad4b6ab	agroclimatic conditions	कृषी हवामान परिस्थिती	कृषि हवामान परिस्थिती	e621ecd7f64f4c5a86c548b4962bdf80
7b0be6bcca42466aadedbefa3807b263	crop rotation planning	पीक फेरबदल नियोजन	पिक फेरपालट नियोजन	52ccda11fbfa43b99b8be278e62042fd
094c5974803644a2ac650988fa02c907	allelopathic effect	एक वनस्पती दुसऱ्या वनस्पतीच्या वाढीवर परिणाम करणे	अलेलोपॅथिक परिणाम	f6199ef1e5d5439ab86c5de1439cdbea
944ef77fd1cc4b9b9a6327e054869075	agroecological practices	कृषी पर्यावरण पध्दती	कृषी पर्यावरण पद्धती	134bb0b707214472a013cc0e64791df6
dbbbed0ffe104f7da62e3c933b775aae	alley cropping	गल्ली पीक पद्धती	गल्ली कातरणी	b4608103ff9f455b930770d7cc4db8b5
2ee8e1d65f3f4a61bbdfcd21be3b9af8	allelopathic weed	प्रतिस्पर्धी तण	अलेलोपॅथिक खोड	0aff4f5ef700467ea83a44d246f8cf73
d8138db48fbd447d861ca1e9fb828586	crop water demand	पीक जल मागणी	पिकांहा पाण्या गरज	50bcb2448291440688ad85b6628b81c6
fb5f9da59d704590b0e8b26635ae0ea1	crop pollination management	पीक परागीभवन व्यवस्थापन	पिक परागीकरण व्यवस्थापन	8229ec7301aa44bc838de668b71eb217
99c43266655943b7862f5906f5bc0943	agronomical practices	कृषिवैज्ञानिक पद्धती	कृषि पद्धती	6e31cb4157584d229b5373437cfb46ca
0f3b5990301249e2b09173b24b645a44	crop rotation systems	पीक फेरबदल प्रणाली	पिक फेरपालट प्रणाली	576c10fb4d6e4f119d20e745bdd4d490
178a841ad3e943b2b30e6123d568d4c6	agroforestry	कृषिवनशास्त्र	कृषी वानिकी	020adc0f9ea549c59add7d13b3f5f435
b4bdd0cf00ad412cb8c78d804388a783	Shelf Life	टिकाऊपणा / शेल्फ लाईफ	टिकाऊपणा	ab3886b9860743e2ba0bef357f795cc7
d2b9b80180d54c89b7f43efce1d1568f	Gift Tilapia	गिफ्ट टिलापिया	तिलापिया भेट	bd2c5d95f3a34baf85ff10e26da76ec7
2db26b62208c470fb7d993c1bafb7710	Lameness	चाळणे / पायात अडचण	लंगडो	851b4db9ad3940bca7c31c7a69102814
6a2957b1a54f4115b0b35ef627aa451c	Calming the Animal	जनावराला शांत करणे	जनावर शांत केनू	a3603fdbbe40446fa1c7a295db6ce79b
dc3652e7d0034228badb5375c25ca502	Biochemical Oxygen Demand (BOD)	जैव रासायनिक ऑक्सिजन मागणी	जैव रासायना ऑक्सीजना  मागणी	b17fbec17fab4fe28e73d8cd64302b3c
c1fbb80842d343d9a9b79d332c514d87	Grazing Pasture	चराईची जागा	चारो	30dc93c800e647eca2e06cda59df634d
7e4ad31a8c4a405fb2e2b8652216ef5f	Space Requirement	जागेची गरज	जागा गरज	17413dc0b2f04a13947af473f62f181b
efdac50c8c9243a5a4742950f6c6ad34	Bacterial Infection	जीवाणू संसर्ग	जिवाणू संसर्ग	bfa9cd9da08a4395b65ebd14a02551ed
52d4e4669ec74664bf765cbbbd7a0805	Fat Content	चरबी प्रमाण	चरबी प्रमाण	797e21bfe0e9413a983b364c4b236661
473801417bf04db186f790e61f275500	Aquatic Plants	जलचर वनस्पती	पाण्यामनी वनस्पती	d860f44b997a41c98e12e347d3d4a43f
00b479b56522454a971a5a129d7286c6	Feed Mixing	चारा मिसळणे	आहार मिश्रण	2795c5fb67744426ab85a34cc1a87d26
a9b17a2dc8b64016a80503c41caf87e7	Feed Storage Efficiency	चारा साठवण कार्यक्षमतेत सुधार	चारा साठवण क्षमता	c6c443b41e974f7bbc30d63f8dccf6ac
98e1e79246d340a0b86cafdb3420f0cb	Fodder Height	चारा उंची	चारा उंची	3f442b5a72de4cf984f4c89c0a0db2b4
279c7d7297b442bdbc63338196c57965	Value-added Meat Products	मूल्यवर्धित मांस उत्पादने	मूल्यवर्धित मांस उत्पादने	5aa20e669d994541ab8442a6dd486270
dc76e4a90c1f427a829680f6e801e0c0	flowering synchronization	फुलांचा समकालीन फुलवटा	फुले फुलां एकुज टाईमुल	81bc138e714c49ab90b6c40ea610e82c
eff99e3ff17a404da61aa35645dc25b7	multi-nutrient deficiency	बहुपोषक तत्त्वांची कमतरता	बहु अन्नद्रव्ये कमी	836b4da7643a4c19bdb5fee49ca1284f
dc4cf024f597491989e6d4254a2d39c5	Silage Quality Indicators	मुर्गास गुणवत्ता निर्देशांक	मुरघास गुणवत्ता निर्देशके	aff433a5fa5b46e4bffa44c6dfdcd353
8befa79acc2c4ea5b724d3539496e469	Milk Packaging	दूध पॅकेजिंग	दूद पॅकेजिंग	d2ef1ef972e141dd96ac67269610fac0
6c8e1c82435d4a508ce9cf90a0de4030	Killed Newcastle Vaccine	मृत रानीखेत लस	किलड न्यूकॅसल लस	1777344e06684be183bf36b219678f34
8fd506d98e194dab89afd7757e24461b	aquaculture technology	मत्स्यपालन तंत्रज्ञान	मासे पालन तंत्रज्ञान	8f02507be151457eb02d49a7db695c9d
fd747668ca034bb3b7ecfd5695f6f73b	weed suppression techniques	तण नियंत्रण तंत्र	खोड नियंत्रण तंत्र	1f3b6f2559e74b1199bbabdb1ff5d9a7
16bdc4712916414fa7b2ddc19c273d4d	cocoa pod rot	कोको फळ कुज	कोको फोलवा होडणु	1ccd09870e8f4c8d80bf08036282afd9
80226dc8e0fa42309db30fb4e3989c2d	wind break	वाऱ्याचा अडथळा	वारा रोको	e351d85a7dc746c9a83e634ebe9a545f
ac4452b300624ba18f96436c39ceeb9e	wind desiccation	वारा कोरडे होणे	वारो हुकवूनु	adc01fc40cef420096df21e950aab4af
beb5b18ba3fa48a5b92448ae71001bba	weather-based advisories	हवामान आधारित सल्ला	हवामान आधारित सल्ला	782ca659cda742afab6d00911c4cceca
c14f5957525b4f9a97dd0e34bc3aac11	coffee rust	कॉफी तांबेरा	कॉफी रस्ट	6a66998a9fb74387af626c8e7b509f8e
5d9e50afe7ec4df2bdde639fa59f2bb2	iot in agriculture	शेतीमधील इंटरनेट ऑफ थिंग्स	खेतीम आय.ओ.टी.	aa9c57fc7ee940de9a2e7d68327a3605
3d9bb9c530c742cf9d9e65236e8d0162	water-use efficiency	पाणी वापर कार्यक्षमता	पाणी वापर कार्यक्षमता	f6ef88b383ec4a6b8c164f9cde0451ee
2d50939efba34ad08c2ade5751632da7	weather-based forecasting	हवामान आधारित अंदाज	हवामान आधारित अंदाज	9ee0cbd8752c43eb8c6b4d5c3554755c
2be42aac19d74cc38b25898550980a3c	crop residue management tool	कृषी अवशेष व्यवस्थापन यंत्र	पिकाहां अवशेषां व्यवस्थापन साधन	ab87c473c73a41ae851807978c395d9a
fa16e9079c91417ca794700c41b1d9ac	weather based advisories	हवामान आधारित सल्लागार रचना	हवामान आधारित सल्ला	ea93707531864e448023fbef5275c539
373ecb9182ae4982a2704154c302e93b	weed mat	तण प्रतिबंधक चटई	खोड मारनूं	2141e10c2b964172a096e5aeefd453c2
37796dc086d5456d997cbecfb963191c	weather forecast	हवामान अंदाज	हवामान अंदाज	09f3646d94d1402582c737ed39fcbb63
75481a3a09554115b3e788bbd3d4e21e	crop simulation	पीक अनुकरण	पिकांहा अनुकरण	02d9b9acd3374d24b421646f31a6dfab
4d9e21a4eb924658bbc6248f347964be	weed infestation	तणांचा प्रादुर्भाव	खोड प्रादुर्भाव	1d58b5f74922421bb6507e3600513385
5bef80ed2d8d4e6082cce7c64a45ef2d	aquaponics unit	अक्क़्वापोनस युनिट	अक्वापोनिक्स युनिट	0c0ad8e671854dd6966467d2ae507f14
30e50266b4254022b27a17ad1153d883	agri export zone	कृषी निर्यात क्षेत्र	कृषी निर्यात क्षेत्र	1def03800ac2415fb267fc248bc051cc
ac7d622917ae4c42a0ed6987b13dba00	genetic marker	जनुकीय चिन्हक	आनुवंशिक चिन्हां	9230f24135e44144bae5ed59bc1e2647
5e159200723b416f9dacaec8223b5a5d	Milking Machine	दूध काढण्याचे यंत्र	दूद काडुलो मशीन	bc9a9eabe8704d509ee15b9f9d4ee645
0d0ea8e3094748f78c98a1e48cbceaa2	ecological niche	पर्यावरणीय निवासस्थान	पर्यावरणिक स्थान	e234d9b42337428a92deac5261e00ef2
d5498fb377b6432da951de7fed99b8fd	damping off	रोपमर	डॅम्पिंग ऑफ	a01b90c5dc444ad9861fdaccd7e072d3
146eba558afb4943a9010270df935c80	Mortality Rate	मृत्यू दर	मयता दर	a53eea6fbfaa4bd8a96c8db571e7f282
82963c8d45ce457a84b3687e80dc87ca	Silage Maturation Time	मुर्गास तयार होण्याचा कालावधी	मुरघास पाकणू टाइम	738e375f0aca4c8e8dbfe1f5990a4603
1622722e58714945b48012c00badf2fe	flame weeding	ज्वालाद्वारे तण नियंत्रण	आगीम तण काढणी	6a55e915bfb44b40a01b19bcac84d5ad
13289245b63a4ffaa9724fc91ab6322f	Loose Housing System	मोकळा गृह प्रबंधन प्रणाली	खुला पोंगा पद्धत	0452fba6ccda4693931d8a0f21770dff
6dfba24d04754356b89f2fb40f9fd273	food security policy	अन्न सुरक्षा धोरण	अन्न सुरक्षा धोरण	693369a85e9245ad9543664de05d626e
d5bdfc9af0134d228cb49a54a52a76e7	Magnesium Deficiency	मॅग्नेशियमचा अभाव	मॅग्नीशियाम कमी	ec8fd154f8df45a89edf7124d124358a
5e7899ed7839462995d17e8db8ac6815	Mortality Rate Reduction	मृत्यू दर कमी करणे	मृत्यू दर कमी केनू	53750fb7fcbc4bbb9ac49804e61f6bfd
ad722c68750248fea1faea5d0aa2d0ef	foliar nutrient analysis	पानांवरील पोषक तत्वांचे विश्लेषण	पानांमने अन्नद्रव्य विश्लेषण	c131ac83fb704e5487bd4f51938bef04
315f42960072416591837ca38cf576d8	Brain Development	मेंदू विकास	मेंदू विकास	3282fddff17048f0892b6cbb914f9f47
76389d793a7047d58835e60e54f8968b	fish tonic	मासळी अर्क	मासाहां टॉनिक	51428d0df618485d93aa00ec5feff5cb
